Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
160000000,4496.0,199253.0,Melipilla,Melipilla,3,3,140,160,2,12322134,Agente Propiedades
125000000,3512.0,155666.0,Recoleta,Recoleta,4,2,100,245,6,12322129,Agente Propiedades
118000000,3316.0,146949.0,Melipilla,Melipilla,6,3,120,140,1,12322127,Agente Propiedades
65000000,1826.0,80946.0,Lampa,alcaldejosesolano,2,1,55,70,1,12319493,Unne
427044410,11999.0,531811.0,Talagante,Casa/Parcelaencondominio,3,3,181,5141,3,12319318,Easyprop
85416000,2400.0,106371.0,SanBernardo,Franciscoencinaponiente,5,2,98,107,1,12318063,Easyprop
156596000,4400.0,195014.0,LaFlorida,Callelasmagnoliaslaflorida,4,2,123,181,1,12318017,Easyprop
1530370000,43000.0,1905816.0,LoBarnechea,Clubdegolflomas,4,3,480,1499,4,12316783,Propiedades Viel SpA
263010100,7390.0,327534.0,LasCondes,Isabellacatolica,3,2,83,144,,12315951,Movahome Corredores Integrados
491142000,13800.0,611634.0,Colina,Chicureo-colina,4,,270,4500,,12315843,Movahome Corredores Integrados
412488100,11590.0,513684.0,Colina,Chamisero,5,4,178,495,,12315619,Movahome Corredores Integrados
551645000,15500.0,686980.0,Colina,Rebajada!!!espectacularyampliacasaenexclusivocon...,6,4,240,1110,,12315587,Movahome Corredores Integrados
248774100,6990.0,309806.0,Colina,Bajodeprecio.....Hermosayacogedoracasaentranquil...,4,3,108,424,,12315482,Movahome Corredores Integrados
252689000,7100.0,314681.0,Colina,Imperdible....Nuevamentebajódeprecio.....Espectacul...,4,3,115,350,,12315371,Movahome Corredores Integrados
313192000,8800.0,390027.0,Colina,Hermosayacogedoracasaentranquiloysegurocondominio,5,3,128,422,,12315342,Movahome Corredores Integrados
800775000,22500.0,997229.0,Colina,Hermosayampliacasaestilomediterranea,7,5,435,5000,,12315303,Movahome Corredores Integrados
1096172000,30800.0,1365096.0,LasCondes,Ampliaeiluminadacasaensancarlosdeapoquindo,5,5,290,500,,12315271,Movahome Corredores Integrados
1060582000,29800.0,1320775.0,LasCondes,Hermosacasaestilomediterraneaenincomparableubicació...,5,5,293,800,,12315253,Movahome Corredores Integrados
583676000,16400.0,726869.0,Peñalolén,Excelentecasamediterraneaenexclusivocondominio,5,4,260,550,1,12315221,Movahome Corredores Integrados
462314100,12990.0,575734.0,Colina,Hermosayampliacasaestilomediterraneaenexclusivoco...,4,4,188,389,,12315160,Movahome Corredores Integrados
1138880000,32000.0,1418281.0,Colina,Rebajada.....Grancasamediterraneaenterrenode3.200...,7,4,345,3200,,12315128,Movahome Corredores Integrados
409285000,11500.0,509695.0,LaFlorida,Hermosaycomodacasa,3,3,325,325,3,12314722,Easyprop
222437500,6250.0,277008.0,Maipú,Ampliacasa-pasajecerrado5d+2baraucomaipu,5,2,120,242,2,12314712,Easyprop
427080000,12000.0,531856.0,Peñalolén,Ampliaycomodacasasectorresidencialpeñalolen,6,4,179,400,2,12314668,Easyprop
469788000,13200.0,585041.0,Peñalolén,Sectorprivilegiadoyexclusivocomunapeñalolen,5,4,160,505,3,12314641,Easyprop
288279000,8100.0,359002.0,Peñalolén,Comodisimacasa4d+3bestac.Bodegapeñalolen,3,3,122,200,3,12314623,Easyprop
270484000,7600.0,336842.0,Peñalolén,Comodisimaypreciosacasa4d+3b3estacionambodega.Peñalolen,4,3,110,220,2,12314609,Easyprop
306074000,8600.0,381163.0,LaFlorida,Preciosacasaventaaltomacul4d+3b,4,3,115,300,3,12314585,Easyprop
569440000,16000.0,709141.0,Peñalolén,Casa4d+3bbodega7estacexclusivosectordepeñalolen,4,3,237,2002,7,12314547,Easyprop
1138880000,32000.0,1418281.0,LoBarnechea,MalllosTrapenses,5,5,350,750,2,12314101,Propiedades Viel SpA
302515000,8500.0,376731.0,Ñuñoa,Bremenconestrellasolitaria,3,2,115,172,2,12313527,Corredores Asociados - OpenBrokers
220622410,6199.0,274748.0,PadreHurtado,lagunadelsol,4,3,135,260,3,12313498,Corredores Asociados - OpenBrokers
992961000,27900.0,1236564.0,LaReina,Helsby10000,5,5,311,1543,6,12313438,Corredores Asociados - OpenBrokers
295000000,8289.0,367372.0,Ñuñoa,Coventry/Irarrazaval,4,2,87,144,,2850318,Jaime Moris Propiedades (Providencia)
1032110000,29000.0,1285318.0,LaReina,Helsby10000,5,4,324,1105,5,12313396,Corredores Asociados - OpenBrokers
391490000,11000.0,487534.0,Providencia,Gral.Salvo/Almte,5,7,1327,250,,12312535,Viel Propiedades dos Ltda.
78298000,2200.0,97507.0,LaGranja,VillaPabloNeruda,3,1,120,65,,12312234,Viel Propiedades dos Ltda.
1089054000,30600.0,1356232.0,LasCondes,Quinchamali,6,5,402,1150,4,12310836,Viel Propiedades dos Ltda.
462670000,13000.0,576177.0,Santiago,CompañíaconRicardoCumming,15,3,367,237,,12310800,Viel Propiedades dos Ltda.
85000000,2388.0,105853.0,Conchalí,Lidia,3,1,67,160,,6274726,
587235000,16500.0,731301.0,LasCondes,Monroelagoleta,5,4,190,395,3,12310224,Vidal Riedel Propiedades - Las Condes.
1245650000,35000.0,1551245.0,Colina,Carreterageneralsanmartinoriente13340/avenidachicureo,4,4,313,4411,8,12310143,Vidal Riedel Propiedades - Las Condes.
370136000,10400.0,460941.0,LasCondes,Pontevedrahernandodemagallanes,3,2,110,225,3,12310060,Vidal Riedel Propiedades - Las Condes.
807893000,22700.0,1006093.0,LaReina,Condominiomariamonveljuliabernstein,4,4,260,830,,12309962,Vidal Riedel Propiedades - Las Condes.
640620000,18000.0,797783.0,LasCondes,Sanfranciscodeasís/avda.Plaza,6,4,240,226,4,12309817,Vidal Riedel Propiedades - Las Condes.
1103290000,31000.0,1373960.0,LasCondes,Miradordelosdominicos,4,4,380,960,3,12309755,Vidal Riedel Propiedades - Las Condes.
925340000,26000.0,1152354.0,LasCondes,Caminoelalbamirasol,4,2,300,1250,8,12309723,Vidal Riedel Propiedades - Las Condes.
120000000,3372.0,149440.0,Maipú,Champolión,2,2,70,160,,12309307,Unne
66000000,1854.0,82192.0,PuenteAlto,PuenteAlto,3,1,70,114,1,12309200,
220000000,6182.0,273973.0,Pudahuel,Av.ElCanal,4,3,115,212,2,12309229,Easyprop
1245650000,35000.0,1551245.0,LasCondes,Manquehue/martindezamora,7,4,250,960,4,12309122,Hobbins Vitacura
925340000,26000.0,1152354.0,Providencia,Lyon/diegodealmagroppw,5,4,240,500,5,12309067,Hobbins Vitacura
1850680000,52000.0,2304707.0,LoBarnechea,Avdaladehesa/camposdegolfladehesappw,6,6,450,2800,11,12309007,Hobbins Vitacura
661974000,18600.0,824376.0,LasCondes,Paseolosdominicosppw,6,5,180,373,,12308927,Hobbins Vitacura
1156675000,32500.0,1440442.0,LoBarnechea,Panoramicasur/losmonseñores,6,5,480,1095,,12307207,OSSANDON CORREDORES ASOCIADOS S.A.
2099810000,59000.0,2614956.0,LasCondes,Malaga/apoquindo,5,5,480,1240,10,12307126,OSSANDON CORREDORES ASOCIADOS S.A.
1868475000,52500.0,2326868.0,LasCondes,Laslavándulasconcaminolafuente,4,3,488,2421,8,12307091,OSSANDON CORREDORES ASOCIADOS S.A.
1921860000,54000.0,2393350.0,LasCondes,Av.Lascondes/puentenuevo,5,4,840,2300,9,12307049,OSSANDON CORREDORES ASOCIADOS S.A.
726036000,20400.0,904154.0,LoBarnechea,Acuadrasdelportal,6,3,250,649,6,12307026,OSSANDON CORREDORES ASOCIADOS S.A.
484024000,13600.0,602770.0,Colina,Santaelenachicureo,4,6,160,825,4,12306478,Unne
484024000,13600.0,602770.0,Colina,Santaelenachicureo,4,6,220,825,4,12306410,Unne
957015100,26890.0,1191800.0,LoBarnechea,AvenidaLaDehesa/MonseñorAdolfoRodriguez,4,4,290,720,4,12306217,Welink Propiedades SpA
907545000,25500.0,1130193.0,LoBarnechea,ManuelGuzmanMaturana,4,4,365,1182,6,12306180,Welink Propiedades SpA
1637140000,46000.0,2038780.0,Vitacura,Locurro,4,4,402,795,5,12305710,Welink Propiedades SpA
1633581000,45900.0,2034347.0,Vitacura,Locurro,4,4,356,812,5,12305690,Welink Propiedades SpA
1170911000,32900.0,1458171.0,LoBarnechea,PanoramicaSur,5,4,304,600,4,12305656,Welink Propiedades SpA
1316474100,36990.0,1639445.0,LoBarnechea,LasPataguas/ElTordillo,7,6,380,1012,6,12304763,Welink Propiedades SpA
73000000,2051.0,90909.0,LaPintana,Carmen10649,4,1,66,100,1,11701650,
1135321000,31900.0,1413849.0,LoBarnechea,Av.ClubGolfLomasdelaDehesa.,4,4,430,1600,6,12303980,Welink Propiedades SpA
1199383000,33700.0,1493628.0,LoBarnechea,ParquedelSol/CaminodelSol,5,4,450,2000,5,12303965,Welink Propiedades SpA
658415000,18500.0,819944.0,LoBarnechea,Huinganal,4,3,222,766,6,12303797,Welink Propiedades SpA
782980000,22000.0,975068.0,LoBarnechea,SectorColegioMonteTabor,5,5,210,500,,12302493,OSSANDON CORREDORES ASOCIADOS S.A.
971607000,27300.0,1209971.0,LoBarnechea,shoppinglaDehesa,5,5,280,800,4,12302460,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40.0,1773.0,LoBarnechea,Eltranque,4,4,200,831,6,12302427,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40.0,1773.0,LoBarnechea,Eltranque,4,4,200,731,,12302409,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40.0,1773.0,LoBarnechea,Eltranque,5,4,250,1272,,12302382,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40.0,1773.0,LoBarnechea,Eltranqueinterior,5,4,350,950,10,12302358,OSSANDON CORREDORES ASOCIADOS S.A.
462670000,13000.0,576177.0,LoBarnechea,CasiesquinaPadreAlfredoArteaga,6,2,180,406,,12301839,OSSANDON CORREDORES ASOCIADOS S.A.
978725000,27500.0,1218836.0,LoBarnechea,Elmolino,3,3,250,1200,,12301817,OSSANDON CORREDORES ASOCIADOS S.A.
1103290000,31000.0,1373960.0,LaReina,Lareinaalta,6,5,470,1100,,12301769,OSSANDON CORREDORES ASOCIADOS S.A.
2135400000,60000.0,2659278.0,Vitacura,SantaMariadeManquehue,5,4,620,1600,12,12301706,OSSANDON CORREDORES ASOCIADOS S.A.
996520000,28000.0,1240996.0,LoBarnechea,GolfdeManquehue,4,3,260,830,2,12301670,OSSANDON CORREDORES ASOCIADOS S.A.
150000000,4215.0,186800.0,Peñaflor,:lacampana455,3,3,93,93,2,12300552,Corredores Asociados - OpenBrokers
127990000,3596.0,159390.0,Maipú,Barriolasrosas,3,2,61,176,3,12300401,Nexxos
255322660,7174.0,317961.0,LaFlorida,RojasMagallanes/Paraguay,4,3,174,209,2,12299564,Urbalia
75000000,2107.0,93400.0,ElBosque,AvenidaLoMartínez,4,2,140,162,2,8474824,Intermedia Propiedades
67000000,1883.0,83437.0,Cerrillos,Cerrillos,4,1,100,106,2,7383581,Intermedia Propiedades
154900000,4352.0,192902.0,Ñuñoa,ñuble(l5-l6),3,1,100,100,2,8419824,Intermedia Propiedades
100719700,2830.0,125429.0,LaReina,MunicipalidaddeLaReina,3,1,110,220,1,12299091,Unne
86092210,2419.0,107213.0,PuenteAlto,RicardoFonseca945,2,1,98,169,1,10529549,
206422000,5800.0,257064.0,Ñuñoa,LaVerbena4771,2,2,70,,1,10876969,
412844000,11600.0,514127.0,Peñalolén,Avenidaquilin,4,3,140,313,3,12298457,Nexxos
355188200,9980.0,442327.0,Providencia,HolandaconDiegodeAlmagro,3,2,112,151,,12298026,Invictus Spa
499000000,14021.0,621420.0,SanMiguel,AngelGuarelo,5,3,245,630,,12297836,Invictus Spa
342518160,9624.0,426548.0,SanMiguel,MuseoCielo,4,2,117,531,,12297803,Invictus Spa
455552000,12800.0,567313.0,LaReina,Parquehurtado,5,4,160,286,3,12297786,Invictus Spa
201083500,5650.0,250415.0,Pudahuel,AvenidadelCanal21500,4,3,108,217,2,12297136,Agente365 Chile
615707000,17300.0,766758.0,LaReina,GrangeSchool/Pwcc,4,3,176,600,4,12297070,Lyon y Balmaceda Ltda.
56900000,1599.0,70859.0,Pudahuel,AlfaCentauro8601,2,1,36,64,1,11483866,Recio Gestión Inmobiliaria Ltda
847042000,23800.0,1054847.0,Vitacura,SantaMariadeManquehuesectorplano,7,6,433,1008,10,12296878,Lyon y Balmaceda Ltda.
1067700000,30000.0,1329639.0,LoBarnechea,Colegionewland/lacapellania,5,4,330,1000,5,12296838,Lyon y Balmaceda Ltda.
811452000,22800.0,1010526.0,LoBarnechea,ColegioMayflower/ColegioNidodeAguilas,4,5,260,1397,4,12296722,Lyon y Balmaceda Ltda.
1779500000,50000.0,2216065.0,LasCondes,Sandamian/colegiolosandes/frayjorge,7,5,470,1800,7,12296693,Lyon y Balmaceda Ltda.
1245650000,35000.0,1551245.0,LoBarnechea,ElHuinganal/AvelRodeo,8,6,500,1600,,12296609,Lyon y Balmaceda Ltda.
2131841000,59900.0,2654846.0,LoBarnechea,AvlaDehesa/ElRodeo/LiderExpresslaDehesa,8,7,692,2061,7,12296589,Lyon y Balmaceda Ltda.
88000000,2473.0,109589.0,Quilicura,pasajevolcan070villasanenrique,3,2,85,90,1,12294778,Easyprop
542747500,15250.0,675900.0,Colina,Oportunidad//LasFlores//CasaCondominio//PiedraRoja,3,4,150,518,2,11946711,Unne
56000000,1573.0,69738.0,PuenteAlto,Pasajecatalina,3,2,100,100,1,12293996,Movahome Corredores Integrados
960930000,27000.0,1196675.0,Colina,CondominioLosNogalesapasosColegioSantaCruzplenochicureo,5,1,450,5000,,12293163,Welink Propiedades SpA
1014315000,28500.0,1263157.0,LoBarnechea,CaminoLasErmitas,5,4,300,1000,5,12293093,Welink Propiedades SpA
444875000,12500.0,554016.0,LasCondes,Anamaríacarrera/jorgevi,3,2,115,250,,12292536,Bofill y  Asociados Ltda
517300650,14535.0,644210.0,Vitacura,ColegioSagradosCorazonesdeManquehue,5,1,15951,250,3,12292519,Bofill y  Asociados Ltda
476870410,13399.0,593861.0,Ñuñoa,Bremen/DiegodeAlmagro,4,3,167,599,,12292397,Bofill y  Asociados Ltda
105000000,2950.0,130760.0,EstaciónCentral,LosAlerces,2,2,107,110,1,9940547,
330987000,9300.0,412188.0,Providencia,MetroSalvador,5,3,146,213,,12292332,Bofill y  Asociados Ltda
199410770,5603.0,248332.0,Maipú,Maipú/PrimeraTransversal,3,1,174,314,,12292184,Bofill y  Asociados Ltda
142004100,3990.0,176842.0,Maipú,SantaRosa330Maipú,5,2,92,120,2,7230304,Unne
682758560,19184.0,850260.0,Ñuñoa,PlazaÑuñoaClásico,5,3,229,317,,12291901,Bofill y  Asociados Ltda
266960590,7501.0,332454.0,Colina,CondominioElEstero/Colina,5,4,146,393,,12291564,Bofill y  Asociados Ltda
187096630,5257.0,232997.0,Recoleta,Recoleta/PedroDonoso,3,1,273,273,,12291516,Bofill y  Asociados Ltda
138480690,3891.0,172454.0,Independencia,Independencia-SantaMaría,3,2,104,95,,12290940,Bofill y  Asociados Ltda
889750000,25000.0,1108032.0,Curacaví,Fundoloscapachos/jardinalto,7,4,787,47800,,12290831,Bofill y  Asociados Ltda
195745000,5500.0,243767.0,LoPrado,MetroBlanqueado-Impecable,4,1,170,230,,12290312,Bofill y  Asociados Ltda
832806000,23400.0,1037118.0,LoBarnechea,MonseñorAdolfoRodríguez/Av.LaDehesa,4,3,200,700,3,12290225,Bofill y  Asociados Ltda
179195650,5035.0,223158.0,SanMiguel,SantaRosa/Bermann,3,2,133,256,3,12290213,Bofill y  Asociados Ltda
765185000,21500.0,952908.0,Vitacura,JoaquínCerda/LuisPasteur,4,4,225,504,,12290203,Bofill y  Asociados Ltda
765185000,21500.0,952908.0,Vitacura,JoaquinCerda/LuisPasteur,4,4,225,504,4,12290187,Bofill y  Asociados Ltda
1672730000,47000.0,2083101.0,Vitacura,LasHualtatas/Tabancura,4,5,300,2400,4,12289983,Bofill y  Asociados Ltda
1494780000,42000.0,1861494.0,LoBarnechea,Condominiogranvista,6,5,504,1669,,12288524,Viel la Dehesa SPA
4804650000,135000.0,5983375.0,LasCondes,Piedraroja,10,12,2400,5061,15,12288391,Viel la Dehesa SPA
1957450000,55000.0,2437671.0,LoBarnechea,Víaazul/víacódigo,5,3,517,2977,5,12288304,Viel la Dehesa SPA
491142000,13800.0,611634.0,Talagante,Condominiolaspalmasdeloliveto,5,4,261,5000,,12288282,Viel la Dehesa SPA
990000000,27817.0,1232877.0,Talagante,Condominiolaspalmasdeloliveto,8,7,620,5000,12,12288234,Viel la Dehesa SPA
2669250000,75000.0,3324097.0,Vitacura,Granvia/elcanal,8,5,873,10806,,12288123,Viel la Dehesa SPA
3452230000,97000.0,4299166.0,LoBarnechea,Elrodeo-avenidaladehesa,5,4,400,2781,,12288093,Viel la Dehesa SPA
989402000,27800.0,1232132.0,LoBarnechea,Golfdemanquehue,4,4,337,809,3,12288024,Viel la Dehesa SPA
540968000,15200.0,673684.0,LoBarnechea,ElHuinganal,5,3,153,193,2,12286849,Viel la Dehesa SPA
587235000,16500.0,731301.0,LoBarnechea,LosAlpes/Berna,5,4,171,434,3,12286773,Viel la Dehesa SPA
854160000,24000.0,1063711.0,LoBarnechea,ElTranque/Rucamanqui,6,5,260,1000,4,12286746,Viel la Dehesa SPA
925340000,26000.0,1152354.0,LoBarnechea,Plazasanenrique/pastorfdz.,5,4,395,1050,4,12286633,Viel la Dehesa SPA
1743910000,49000.0,2171743.0,Vitacura,LosLagares,7,6,440,1100,5,12286584,Viel la Dehesa SPA
516055000,14500.0,642659.0,Providencia,SueciayDiegoDeAlmagro,3,3,230,528,4,12286016,Nexxos
498260000,14000.0,620498.0,LasCondes,TomasMoro354,6,5,170,350,4,12286005,Corredores Asociados - OpenBrokers
412844000,11600.0,514127.0,Pudahuel,Callecorinto053.Pudahuel,4,2,140,780,3,12285648,Propital
232758600,6540.0,289861.0,Pudahuel,Lasazucenasponiente1291,3,3,112,261,2,12285634,Propital
338105000,9500.0,421052.0,LaCisterna,ElParrón/Ecuador,5,5,490,500,,12285573,Propiedades Viel SpA
658415000,18500.0,819944.0,LasCondes,LasCondes/Tavelli,6,4,220,265,2,12285556,Propiedades Viel SpA
170000000,4777.0,211706.0,Maipú,villamontecasino,5,2,127,210,2,12284153,Unne
1064141000,29900.0,1325207.0,LoBarnechea,ManquehueOriente,5,4,260,700,,12284052,Viel la Dehesa SPA
254432910,7149.0,316853.0,Ñuñoa,AmericoVespucio/DubléAlmeyda,3,2,70,84,,12283975,Welink Propiedades SpA
387575100,10890.0,482659.0,Ñuñoa,PedroTorres/Pucará,3,2,99,127,,12283840,Welink Propiedades SpA
384016100,10790.0,478227.0,Ñuñoa,PedroTorres/Pucará,3,2,94,122,,12283628,Welink Propiedades SpA
355544100,9990.0,442770.0,Ñuñoa,PedroTorres/Pucará,2,2,93,124,,12283598,Welink Propiedades SpA
352341000,9900.0,438781.0,Ñuñoa,PedroTorres/Pucará,2,3,96,123,1,12283566,Welink Propiedades SpA
711800000,20000.0,886426.0,LoBarnechea,Dehesacentral/CalleElGabinoInterior.,4,4,275,921,5,12283430,Welink Propiedades SpA
1064141000,29900.0,1325207.0,LoBarnechea,CaminodelSol,4,5,389,900,6,12283322,Welink Propiedades SpA
1028551000,28900.0,1280885.0,LoBarnechea,CondominioQuilllayes,6,4,500,5900,17,12283261,Welink Propiedades SpA
491142000,13800.0,611634.0,LasCondes,PSTVentacasaLasCondes3DormitoriosmasserviciosCercanoaLosDominicos,4,4,152,500,3,12282817,Nieto & Stone Propiedades
530291000,14900.0,660387.0,Colina,Pstcasaenventaliray-lopinto,5,7,250,5000,4,12282790,Nieto & Stone Propiedades
675498200,18980.0,841218.0,Providencia,SCDarioUrzuaconPedrodelValdivia,8,4,240,20,3,12282648,Nieto & Stone Propiedades
428859500,12050.0,534072.0,LoBarnechea,Lobarnechea,3,3,140,200,,12282614,Nieto & Stone Propiedades
316751000,8900.0,394460.0,Peñalolén,Colegiopedrovaldivia-quilin,5,4,140,256,2,12282163,Manterola Propiedades.
943135000,26500.0,1174514.0,LasCondes,Sanpascual-apoquindo,5,4,241,706,,12282073,Manterola Propiedades.
818570000,23000.0,1019390.0,LasCondes,LosCarpinteros-Estoril,7,4,250,480,,12282010,Manterola Propiedades.
439536500,12350.0,547368.0,Vitacura,Arkansas-lashualtatas,4,3,109,261,,12281897,Manterola Propiedades.
250000000,7024.0,311333.0,Independencia,AvenidaInglaterra-JuzgadoPoliciaLocalindependencia,5,3,153,382,,12281232,Manterola Propiedades.
160155000,4500.0,199446.0,PuenteAlto,PasajeVolcánCenizos,3,3,92,180,2,12210391,
640620000,18000.0,797783.0,LaReina,ColegioSantoDomingo/AlvaroCasanova,6,5,202,638,,12281114,Manterola Propiedades.
601471000,16900.0,749030.0,LaReina,Sectorfranciscodevillagra-centrodeportivo,10,5,310,926,,12281084,Manterola Propiedades.
145000000,4074.0,180573.0,LaFlorida,-RolandoFródeneIsabelRiquelme,4,2,92,162,3,12280089,Nexxos
186847500,5250.0,232687.0,PuenteAlto,-ciudaddelsol-condominioav.Sancarlos,3,3,90,150,1,12280075,Nexxos
137000000,3849.0,170610.0,PuenteAlto,-villaelalba-lagodetodoslossantos,4,2,100,191,4,12280053,Nexxos
1280884100,35990.0,1595123.0,Peñalolén,-AlvaroCasanovayQuilínNorte,7,7,450,4000,6,12279657,Nexxos
85000000,2388.0,105853.0,Ñuñoa,Ñuñoa,3,1,75,75,,12279582,Propiemax Talca - Viña del Mar - Santiago
779421000,21900.0,970636.0,Colina,CondominioLasCanterasNorte,6,5,370,5000,2,12279396,Nieto & Stone Propiedades
195745000,5500.0,243767.0,Maipú,Pajaritos/EsquinaBlanca,3,1,94,267,2,9672253,Unne
249130000,7000.0,310249.0,Huechuraba,BertaCorrea,4,2,118,200,2,7636230,Unne
551645000,15500.0,686980.0,LoBarnechea,Condominiohuinganal/caminodelsol,4,3,164,220,2,12277931,Vidal Riedel Propiedades - Las Condes.
484024000,13600.0,602770.0,Vitacura,Buenaventura/PasajeCerrado,3,3,125,256,2,12277893,Vidal Riedel Propiedades - Las Condes.
1957450000,55000.0,2437671.0,LoBarnechea,CaminoTuristico/JardínLaDehesa,6,5,604,4720,8,12277709,Vidal Riedel Propiedades - Las Condes.
747034100,20990.0,930304.0,LasCondes,Caminoelalba,5,4,167,482,,12277660,Viel la Dehesa SPA
1174470000,33000.0,1462603.0,LoBarnechea,Lostrapenses,6,5,235,815,,12277634,Viel la Dehesa SPA
1156675000,32500.0,1440442.0,LoBarnechea,Condominiolosmonjes,5,5,293,742,,12277413,Viel la Dehesa SPA
1064141000,29900.0,1325207.0,LoBarnechea,Golfmanquehue/cam.Loscazadores,5,5,294,818,,12277330,Viel la Dehesa SPA
985843000,27700.0,1227700.0,Colina,Lasbrisasdechicureo,4,4,296,5016,,12277290,Viel la Dehesa SPA
1103290000,31000.0,1373960.0,LoBarnechea,Lostrapensescondominio,6,4,282,875,,12276824,Viel la Dehesa SPA
400000000,11239.0,498132.0,LoBarnechea,Comandantemalbec,3,3,121,379,,12276780,Viel la Dehesa SPA
1032110000,29000.0,1285318.0,LoBarnechea,Colegiocraighouse,5,5,264,881,,12276710,Viel la Dehesa SPA
1085495000,30500.0,1351800.0,LoBarnechea,Elmolino,6,5,306,1137,5,12276590,Viel la Dehesa SPA
1352420000,38000.0,1684209.0,LoBarnechea,ContralmiranteFernándezVial,7,6,600,2000,,12276362,Viel la Dehesa SPA
1316830000,37000.0,1639888.0,LoBarnechea,CondominioLosQuillayes,7,5,495,7200,11,12276278,Viel la Dehesa SPA
889750000,25000.0,1108032.0,Vitacura,Lashualtatas,8,5,220,455,6,12275603,Viel la Dehesa SPA
1423600000,40000.0,1772852.0,LoBarnechea,Rodeo,4,4,328,924,6,12275405,Viel la Dehesa SPA
200000000,5620.0,249066.0,Cerrillos,CristobalColon//EscueladeCarabineros//Cerrillos,6,3,183,282,2,10367273,Unne
1423600000,40000.0,1772852.0,LoBarnechea,Ladehesa/elrodeo,4,3,236,936,5,12275322,Viel la Dehesa SPA
498260000,14000.0,620498.0,LoBarnechea,ElHuinganal/ElRodeo,4,3,150,315,,12275292,Viel la Dehesa SPA
52317300,1470.0,65152.0,Cerrillos,LoValledor/Buzeta,2,1,100,120,1,8414469,Unne
850000000,23883.0,1058531.0,Maipú,SanMartínconBernardooHiggins,6,2,300,1500,5,10904536,Unne
565881000,15900.0,704709.0,Vitacura,Arturoureta-lashualtatasmll,4,3,140,270,2,12274096,Hobbins Vitacura
694005000,19500.0,864265.0,LoBarnechea,CaminoLasHualtatas/PieAndino,5,4,205,480,2,12272845,Viel la Dehesa SPA
565881000,15900.0,704709.0,Vitacura,GerónimodeAlderete-WalterScott,4,2,145,289,,12272814,Viel la Dehesa SPA
675854100,18990.0,841661.0,LoBarnechea,Basel/PieAndino,5,4,176,469,2,12272694,Viel la Dehesa SPA
1562401000,43900.0,1945705.0,LoBarnechea,SantuarioelValle/LosTrapenses,5,4,404,906,,12272630,Viel la Dehesa SPA
230000000,6462.0,286426.0,Recoleta,FranciscoSilvaesquinaRicardoLemus,3,2,180,254,2,6433832,Unne
